doc_id,page_no,provider,statement_type,statement_name_raw,logical_subtable_id,table_semantic_key,row_label_raw,row_label_std,col_header_raw,col_header_path,column_semantic_key,period_role_raw,report_date_raw,period_key,value_raw,value_num,value_type,unit_raw,unit_multiplier,source_cell_ref,status,mapping_code,mapping_name,mapping_method,mapping_confidence,issue_flags,fact_id,report_date_norm,period_role_norm,period_source_level,period_reason,duplicate_group_id,kept_fact_id,comparison_status,comparison_reason,source_kind,statement_group_key,source_row_start,source_row_end,source_col_start,source_col_end,mapping_relation_type,mapping_review_required,conflict_id,conflict_decision,unplaced_reason,review_id
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期初数 / 比例 / 98.26%,"[""期初数"",""比例"",""98.26%""]",期初数|比例,期初数,2022年度,2022年度__期初数,1.74%,0.0174,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:2-2,observed,,,,,[],F000560,2022年度,期初数,header,header_date_candidate,DUP00259,F000560,uncompared,not_compared_yet,json,note|附注,3,3,2,2,,False,,,unmapped,REV00224
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期初数 / 坏账准备 / -,"[""期初数"",""坏账准备"",""-""]",期初数|坏账准备|-,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000561,2022年度,期初数,header,header_date_candidate,DUP00260,F000561,equal,normalized_values_equal,json,note|附注,3,3,3,3,,False,,,unmapped,REV00225
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,"期末数 / 金额 / 325,970,854.66","[""期末数"",""金额"",""325,970,854.66""]",期末数|金额,期末数,2022年度,2022年度__期末数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:4-4,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000562,2022年度,期末数,header,header_date_candidate,DUP00261,F000584,uncompared,not_compared_yet,json,note|附注,3,3,4,4,,False,,,unmapped,REV00226
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期末数 / 比例 / 100%,"[""期末数"",""比例"",""100%""]",期末数|比例,期末数,2022年度,2022年度__期末数,张数-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:5-5,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000563,2022年度,期末数,header,header_date_candidate,DUP00261,F000584,uncompared,not_compared_yet,json,note|附注,3,3,5,5,,False,,,unmapped,REV00227
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期末数 / 账准备 / -,"[""期末数"",""账准备"",""-""]",期末数|账准备|-,期末数,2022年度,2022年度__期末数,,,blank,,1.0,债务人审计报告-2022年:13:aliyun_table:1:3-3:6-6,blank,,,,,[],F000564,2022年度,期末数,header,header_date_candidate,DUP00262,F000564,uncompared,not_compared_yet,json,note|附注,3,3,6,6,,False,,,unmapped,REV00228
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,"期初数 / 金额 / 216,809,573.64","[""期初数"",""金额"",""216,809,573.64""]",期初数|金额,期初数,2022年度,2022年度__期初数,220，648，863.87,220648863.87,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:1-1,observed,,,,,[],F000565,2022年度,期初数,header,header_date_candidate,DUP00254,F000549,uncompared,not_compared_yet,json,note|附注,4,4,1,1,,False,,,unmapped,REV00229
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期初数 / 比例 / 98.26%,"[""期初数"",""比例"",""98.26%""]",期初数|比例,期初数,2022年度,2022年度__期初数,100.00%,1.0,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:2-2,observed,,,,,[],F000566,2022年度,期初数,header,header_date_candidate,DUP00263,F000566,uncompared,not_compared_yet,json,note|附注,4,4,2,2,,False,,,unmapped,REV00230
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期初数 / 坏账准备 / -,"[""期初数"",""坏账准备"",""-""]",期初数|坏账准备|-,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000567,2022年度,期初数,header,header_date_candidate,DUP00264,F000567,equal,normalized_values_equal,json,note|附注,4,4,3,3,,False,,,unmapped,REV00231
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,"期末数 / 金额 / 325,970,854.66","[""期末数"",""金额"",""325,970,854.66""]",期末数|金额,期末数,2022年度,2022年度__期末数,325，970，854.66,325970854.66,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:4-4,observed,,,,,[],F000568,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,uncompared,not_compared_yet,json,note|附注,4,4,4,4,,False,,,unmapped,REV00232
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期末数 / 比例 / 100%,"[""期末数"",""比例"",""100%""]",期末数|比例,期末数,2022年度,2022年度__期末数,100%,1.0,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:5-5,observed,,,,,[],F000569,2022年度,期末数,header,header_date_candidate,DUP00265,F000569,uncompared,not_compared_yet,json,note|附注,4,4,5,5,,False,,,unmapped,REV00233
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,1_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期末数 / 账准备 / -,"[""期末数"",""账准备"",""-""]",期末数|账准备|-,期末数,2022年度,2022年度__期末数,审章,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:1:4-4:6-6,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000570,2022年度,期末数,header,header_date_candidate,DUP00266,F000590,uncompared,not_compared_yet,json,note|附注,4,4,6,6,,False,,,unmapped,REV00234
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",湖北齐星工贸有限公司,湖北齐星工贸有限公司,"期末余额 / 35,795,528.95 / 33,415,071.66","[""期末余额"",""35,795,528.95"",""33,415,071.66""]",期末余额,期末数,2022年度,2022年度__期末数,29，406，300.00,29406300.0,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:2:3-3:1-1,observed,,,,,[],F000571,2022年度,期末数,header,header_date_candidate,DUP00267,F000571,equal,normalized_values_equal,json,note|附注,3,3,1,1,,False,,,unmapped,REV00235
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",湖北齐星工贸有限公司,湖北齐星工贸有限公司,比例 / 10.98% / 10.25%,"[""比例"",""10.98%"",""10.25%""]",比例,unknown,2022年度,2022年度__unknown,9.02%,0.0902,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:2:3-3:3-3,observed,,,,,[],F000572,2022年度,unknown,header,header_date_candidate,DUP00268,F000572,equal,normalized_values_equal,json,note|附注,3,3,3,3,,False,,,unmapped,REV00236
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",宁波隆凯进出口有限公司,宁波隆凯进出口有限公司,"期末余额 / 35,795,528.95 / 33,415,071.66","[""期末余额"",""35,795,528.95"",""33,415,071.66""]",期末余额,期末数,2022年度,2022年度__期末数,24，894，560.06,24894560.06,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:2:4-4:1-1,observed,,,,,[],F000573,2022年度,期末数,header,header_date_candidate,DUP00269,F000573,equal,normalized_values_equal,json,note|附注,4,4,1,1,,False,,,unmapped,REV00237
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",宁波隆凯进出口有限公司,宁波隆凯进出口有限公司,比例 / 10.98% / 10.25%,"[""比例"",""10.98%"",""10.25%""]",比例,unknown,2022年度,2022年度__unknown,7.64%,0.0764,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:2:4-4:3-3,observed,,,,,[],F000574,2022年度,unknown,header,header_date_candidate,DUP00270,F000574,equal,normalized_values_equal,json,note|附注,4,4,3,3,,False,,,unmapped,REV00238
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",泰兴市东城水处理工程有限公司,泰兴市东城水处理工程有限公司,"期末余额 / 35,795,528.95 / 33,415,071.66","[""期末余额"",""35,795,528.95"",""33,415,071.66""]",期末余额,期末数,2022年度,2022年度__期末数,23，249，027.18,23249027.18,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:2:5-5:1-1,observed,,,,,[],F000575,2022年度,期末数,header,header_date_candidate,DUP00271,F000575,equal,normalized_values_equal,json,note|附注,5,5,1,1,,False,,,unmapped,REV00239
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",泰兴市东城水处理工程有限公司,泰兴市东城水处理工程有限公司,比例 / 10.98% / 10.25%,"[""比例"",""10.98%"",""10.25%""]",比例,unknown,2022年度,2022年度__unknown,7.13%,0.0713,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:2:5-5:3-3,observed,,,,,[],F000576,2022年度,unknown,header,header_date_candidate,DUP00272,F000576,equal,normalized_values_equal,json,note|附注,5,5,3,3,,False,,,unmapped,REV00240
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",合计,合计,"期末余额 / 35,795,528.95 / 33,415,071.66","[""期末余额"",""35,795,528.95"",""33,415,071.66""]",期末余额,期末数,2022年度,2022年度__期末数,146，760，487.85,146760487.85,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:2:6-6:1-1,observed,,,,,[],F000577,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,equal,normalized_values_equal,json,note|附注,6,6,1,1,,False,,,unmapped,REV00241
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",合计,合计,比例 / 10.98% / 10.25%,"[""比例"",""10.98%"",""10.25%""]",比例,unknown,2022年度,2022年度__unknown,45.02%,0.45020000000000004,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:2:6-6:3-3,observed,,,,,[],F000578,2022年度,unknown,header,header_date_candidate,DUP00273,F000578,equal,normalized_values_equal,json,note|附注,6,6,3,3,,False,,,unmapped,REV00242
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,"期初数 / 金额 / 679,100,915.55","[""期初数"",""金额"",""679,100,915.55""]",期初数|金额,期初数,2022年度,2022年度__期初数,24，484，000.00,24484000.0,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:3:3-3:1-1,observed,,,,,[],F000579,2022年度,期初数,header,header_date_candidate,DUP00258,F000559,uncompared,not_compared_yet,json,note|附注,3,3,1,1,,False,,,unmapped,REV00243
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期初数 / 比例 / 96.52%,"[""期初数"",""比例"",""96.52%""]",期初数|比例,期初数,2022年度,2022年度__期初数,3.48%,0.0348,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:3:3-3:2-2,observed,,,,,[],F000580,2022年度,期初数,header,header_date_candidate,DUP00259,F000560,uncompared,not_compared_yet,json,note|附注,3,3,2,2,,False,,,unmapped,REV00244
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期末数 / 坏账准备 / -,"[""期末数"",""坏账准备"",""-""]",期末数|坏账准备|-,期末数,2022年度,2022年度__期末数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:3:3-3:6-6,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000584,2022年度,期末数,header,header_date_candidate,DUP00261,F000584,equal,normalized_values_equal,json,note|附注,3,3,6,6,,False,,,unmapped,REV00245
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,"期初数 / 金额 / 679,100,915.55","[""期初数"",""金额"",""679,100,915.55""]",期初数|金额,期初数,2022年度,2022年度__期初数,703，584，915.55,703584915.55,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:3:4-4:1-1,observed,,,,,[],F000585,2022年度,期初数,header,header_date_candidate,DUP00254,F000549,uncompared,not_compared_yet,json,note|附注,4,4,1,1,,False,,,unmapped,REV00246
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期初数 / 坏账准备 / -,"[""期初数"",""坏账准备"",""-""]",期初数|坏账准备|-,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:3:4-4:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000587,2022年度,期初数,header,header_date_candidate,DUP00264,F000567,equal,normalized_values_equal,json,note|附注,4,4,3,3,,False,,,unmapped,REV00247
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,"期末数 / 金额 / 1,150,290,194.51","[""期末数"",""金额"",""1,150,290,194.51""]",期末数|金额,期末数,2022年度,2022年度__期末数,1，150，290，194.51,1150290194.51,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:3:4-4:4-4,observed,,,,,[],F000588,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,uncompared,not_compared_yet,json,note|附注,4,4,4,4,,False,,,unmapped,REV00248
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期末数 / 比例 / 100.00%,"[""期末数"",""比例"",""100.00%""]",期末数|比例,期末数,2022年度,2022年度__期末数,100.00%,1.0,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:3:4-4:5-5,observed,,,,,[],F000589,2022年度,期末数,header,header_date_candidate,DUP00265,F000569,uncompared,not_compared_yet,json,note|附注,4,4,5,5,,False,,,unmapped,REV00249
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",合计,合计,期末数 / 坏账准备 / -,"[""期末数"",""坏账准备"",""-""]",期末数|坏账准备|-,期末数,2022年度,2022年度__期末数,-,,text,,1.0,债务人审计报告-2022年:13:aliyun_table:3:4-4:6-6,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000590,2022年度,期末数,header,header_date_candidate,DUP00266,F000590,equal,normalized_values_equal,json,note|附注,4,4,6,6,,False,,,unmapped,REV00250
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,4_sub1,"note|h:单位名称,期末余额,账龄,比例|r:泰兴市智光环保科技有限公司,江苏智光创业投资有限公司,泰州市科兴环境咨询有限公司",泰州市科兴环境咨询有限公司,泰州市科兴环境咨询有限公司,"期末余额 / 270,268,041.50 / 166,340,000.00","[""期末余额"",""270,268,041.50"",""166,340,000.00""]",期末余额,期末数,2022年度,2022年度__期末数,114，130，000.00,114130000.0,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:4:3-3:1-1,observed,,,,,[],F000591,2022年度,期末数,header,header_date_candidate,DUP00274,F000591,equal,normalized_values_equal,json,note|附注,3,3,1,1,,False,,,unmapped,REV00251
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,4_sub1,"note|h:单位名称,期末余额,账龄,比例|r:泰兴市智光环保科技有限公司,江苏智光创业投资有限公司,泰州市科兴环境咨询有限公司",泰州市科兴环境咨询有限公司,泰州市科兴环境咨询有限公司,比例 / 23.50% / 14.46%,"[""比例"",""23.50%"",""14.46%""]",比例,unknown,2022年度,2022年度__unknown,9.92%,0.0992,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:4:3-3:3-3,observed,,,,,[],F000592,2022年度,unknown,header,header_date_candidate,DUP00275,F000592,equal,normalized_values_equal,json,note|附注,3,3,3,3,,False,,,unmapped,REV00252
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,4_sub1,"note|h:单位名称,期末余额,账龄,比例|r:泰兴市智光环保科技有限公司,江苏智光创业投资有限公司,泰州市科兴环境咨询有限公司",泰州市海河环境工程咨询有限公司,泰州市海河环境工程咨询有限公司,"期末余额 / 270,268,041.50 / 166,340,000.00","[""期末余额"",""270,268,041.50"",""166,340,000.00""]",期末余额,期末数,2022年度,2022年度__期末数,95，189，196.62,95189196.62,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:4:4-4:1-1,observed,,,,,[],F000593,2022年度,期末数,header,header_date_candidate,DUP00276,F000593,equal,normalized_values_equal,json,note|附注,4,4,1,1,,False,,,unmapped,REV00253
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,4_sub1,"note|h:单位名称,期末余额,账龄,比例|r:泰兴市智光环保科技有限公司,江苏智光创业投资有限公司,泰州市科兴环境咨询有限公司",泰州市海河环境工程咨询有限公司,泰州市海河环境工程咨询有限公司,比例 / 23.50% / 14.46%,"[""比例"",""23.50%"",""14.46%""]",比例,unknown,2022年度,2022年度__unknown,8.28%,0.0828,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:4:4-4:3-3,observed,,,,,[],F000594,2022年度,unknown,header,header_date_candidate,DUP00277,F000594,equal,normalized_values_equal,json,note|附注,4,4,3,3,,False,,,unmapped,REV00254
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,4_sub1,"note|h:单位名称,期末余额,账龄,比例|r:泰兴市智光环保科技有限公司,江苏智光创业投资有限公司,泰州市科兴环境咨询有限公司",江苏河海给排水成套设备有限公司,江苏河海给排水成套设备有限公司,"期末余额 / 270,268,041.50 / 166,340,000.00","[""期末余额"",""270,268,041.50"",""166,340,000.00""]",期末余额,期末数,2022年度,2022年度__期末数,89，522，675.90,89522675.9,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:4:5-5:1-1,observed,,,,,[],F000595,2022年度,期末数,header,header_date_candidate,DUP00278,F000595,equal,normalized_values_equal,json,note|附注,5,5,1,1,,False,,,unmapped,REV00255
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,4_sub1,"note|h:单位名称,期末余额,账龄,比例|r:泰兴市智光环保科技有限公司,江苏智光创业投资有限公司,泰州市科兴环境咨询有限公司",江苏河海给排水成套设备有限公司,江苏河海给排水成套设备有限公司,比例 / 23.50% / 14.46%,"[""比例"",""23.50%"",""14.46%""]",比例,unknown,2022年度,2022年度__unknown,7.78%,0.07780000000000001,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:4:5-5:3-3,observed,,,,,[],F000596,2022年度,unknown,header,header_date_candidate,DUP00279,F000596,equal,normalized_values_equal,json,note|附注,5,5,3,3,,False,,,unmapped,REV00256
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,4_sub1,"note|h:单位名称,期末余额,账龄,比例|r:泰兴市智光环保科技有限公司,江苏智光创业投资有限公司,泰州市科兴环境咨询有限公司",合计,合计,"期末余额 / 270,268,041.50 / 166,340,000.00","[""期末余额"",""270,268,041.50"",""166,340,000.00""]",期末余额,期末数,2022年度,2022年度__期末数,735，449，914.02,735449914.02,amount,,1.0,债务人审计报告-2022年:13:aliyun_table:4:6-6:1-1,observed,,,,,[],F000597,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,equal,normalized_values_equal,json,note|附注,6,6,1,1,,False,,,unmapped,REV00257
债务人审计报告-2022年,13,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,4_sub1,"note|h:单位名称,期末余额,账龄,比例|r:泰兴市智光环保科技有限公司,江苏智光创业投资有限公司,泰州市科兴环境咨询有限公司",合计,合计,比例 / 23.50% / 14.46%,"[""比例"",""23.50%"",""14.46%""]",比例,unknown,2022年度,2022年度__unknown,63.94%,0.6394,ratio,,1.0,债务人审计报告-2022年:13:aliyun_table:4:6-6:3-3,observed,,,,,[],F000598,2022年度,unknown,header,header_date_candidate,DUP00273,F000578,equal,normalized_values_equal,json,note|附注,6,6,3,3,,False,,,unmapped,REV00258
债务人审计报告-2022年,13,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",合计,合计,"期末余额 / 35, 795, 528.95 / 33, 415, 071.66","[""期末余额"",""35, 795, 528.95"",""33, 415, 071.66""]",期末余额,期末数,2022年度,2022年度__期末数,"146, 760, 487.85",146760487.85,amount,,1.0,债务人审计报告-2022年:13:tencent_table_v3:11:6-6:1-1,observed,,,,,[],F000605,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,equal,normalized_values_equal,json,note|附注,6,6,1,1,,False,,,unmapped,REV00259
债务人审计报告-2022年,13,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:单位名称,期末余额,账龄,比例|r:苏州晟智商贸有限公司,湖南中旺物流发展有限公司,湖北齐星工贸有限公司",合计,合计,比例 / 10.98% / 10.25%,"[""比例"",""10.98%"",""10.25%""]",比例,unknown,2022年度,2022年度__unknown,45.02%,0.45020000000000004,ratio,,1.0,债务人审计报告-2022年:13:tencent_table_v3:11:6-6:3-3,observed,,,,,[],F000606,2022年度,unknown,header,header_date_candidate,DUP00273,F000578,equal,normalized_values_equal,json,note|附注,6,6,3,3,,False,,,unmapped,REV00260
债务人审计报告-2022年,13,tencent_table_v3,note,2022年度财务报表附注,14_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,"金额 / 679, 100, 915.55","[""金额"",""679, 100, 915.55""]",金额,unknown,2022年度,2022年度__unknown,"24, 484, 000.00",24484000.0,amount,,1.0,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:1-1,observed,,,,,[],F000607,2022年度,unknown,header,header_date_candidate,DUP00280,F000607,uncompared,not_compared_yet,json,note|附注,3,3,1,1,,False,,,unmapped,REV00261
债务人审计报告-2022年,13,tencent_table_v3,note,2022年度财务报表附注,14_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,比例 / 96.52%,"[""比例"",""96.52%""]",比例,unknown,2022年度,2022年度__unknown,3.48%,0.0348,ratio,,1.0,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:2-2,observed,,,,,[],F000608,2022年度,unknown,header,header_date_candidate,DUP00281,F000608,uncompared,not_compared_yet,json,note|附注,3,3,2,2,,False,,,unmapped,REV00262
债务人审计报告-2022年,13,tencent_table_v3,note,2022年度财务报表附注,14_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,"金额 / 1, 150, 290, 194.51","[""金额"",""1, 150, 290, 194.51""]",金额,unknown,2022年度,2022年度__unknown,,,blank,,1.0,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:4-4,blank,,,,,[],F000610,2022年度,unknown,header,header_date_candidate,DUP00282,F000610,uncompared,not_compared_yet,json,note|附注,3,3,4,4,,False,,,unmapped,REV00263
债务人审计报告-2022年,13,tencent_table_v3,note,2022年度财务报表附注,14_sub1,"note|h:账龄,金额,比例,坏账准备,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,期末数 / 坏账准备 / -,"[""期末数"",""坏账准备"",""-""]",期末数|坏账准备|-,期末数,2022年度,2022年度__期末数,-,,text,,1.0,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:6-6,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000612,2022年度,期末数,header,header_date_candidate,DUP00261,F000584,equal,normalized_values_equal,json,note|附注,3,3,6,6,,False,,,unmapped,REV00264
