doc_id,page_no,provider,source_file,table_id,logical_subtable_id,row_start,row_end,col_start,col_end,bbox_json,text_raw,text_clean,ocr_conf,is_empty,is_header,is_suspicious,suspicious_reason,repair_status,meta_json
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,0,0,0,0,"[{""x"":133,""y"":232},{""x"":350,""y"":232},{""x"":351,""y"":268},{""x"":133,""y"":270}]",资产,资产,99.0,False,True,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":0,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":0,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,0,0,1,1,"[{""x"":350,""y"":232},{""x"":393,""y"":232},{""x"":393,""y"":268},{""x"":351,""y"":268}]",行次,行次,99.0,False,True,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":0,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":1,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,0,0,2,2,"[{""x"":393,""y"":232},{""x"":508,""y"":230},{""x"":508,""y"":268},{""x"":393,""y"":268}]",期初数,期初数,99.0,False,True,False,,raw,"{""abs_col"":2,""grid_col"":2,""grid_row"":0,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":2,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,0,0,3,3,"[{""x"":508,""y"":230},{""x"":617,""y"":230},{""x"":617,""y"":268},{""x"":508,""y"":268}]",期末数,期末数,99.0,False,True,False,,raw,"{""abs_col"":3,""grid_col"":3,""grid_row"":0,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":3,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,1,1,0,0,"[{""x"":133,""y"":270},{""x"":351,""y"":268},{""x"":351,""y"":299},{""x"":134,""y"":299}]",流动资产：,流动资产:,99.0,False,True,False,,cleaned,"{""abs_col"":0,""grid_col"":0,""grid_row"":1,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":8,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,1,1,1,1,"[{""x"":351,""y"":268},{""x"":393,""y"":268},{""x"":393,""y"":299},{""x"":351,""y"":299}]",,,,True,True,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":1,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":9,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,1,1,2,2,"[{""x"":393,""y"":268},{""x"":508,""y"":268},{""x"":508,""y"":297},{""x"":393,""y"":299}]",,,,True,True,False,,raw,"{""abs_col"":2,""grid_col"":2,""grid_row"":1,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":10,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,1,1,3,3,"[{""x"":508,""y"":268},{""x"":617,""y"":268},{""x"":617,""y"":297},{""x"":508,""y"":297}]",,,,True,True,False,,raw,"{""abs_col"":3,""grid_col"":3,""grid_row"":1,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":11,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,2,2,0,0,"[{""x"":134,""y"":299},{""x"":351,""y"":299},{""x"":350,""y"":329},{""x"":134,""y"":329}]",货币资金,货币资金,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":2,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":16,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,2,2,1,1,"[{""x"":351,""y"":299},{""x"":393,""y"":299},{""x"":393,""y"":329},{""x"":350,""y"":329}]",1,1,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":2,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":17,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,2,2,2,2,"[{""x"":393,""y"":299},{""x"":508,""y"":297},{""x"":508,""y"":328},{""x"":393,""y"":329}]",396，149，420.62,"396,149,420.62",99.0,False,False,False,,cleaned,"{""abs_col"":2,""grid_col"":2,""grid_row"":2,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":18,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,2,2,3,3,"[{""x"":508,""y"":297},{""x"":617,""y"":297},{""x"":616,""y"":328},{""x"":508,""y"":328}]",401，700，701.94,"401,700,701.94",99.0,False,False,False,,cleaned,"{""abs_col"":3,""grid_col"":3,""grid_row"":2,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":19,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,3,3,0,0,"[{""x"":134,""y"":329},{""x"":350,""y"":329},{""x"":350,""y"":359},{""x"":133,""y"":359}]",短期投资,短期投资,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":24,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,3,3,1,1,"[{""x"":350,""y"":329},{""x"":393,""y"":329},{""x"":393,""y"":359},{""x"":350,""y"":359}]",2,2,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":25,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,3,3,2,2,"[{""x"":393,""y"":329},{""x"":508,""y"":328},{""x"":508,""y"":359},{""x"":393,""y"":359}]",,,,True,False,False,,raw,"{""abs_col"":2,""grid_col"":2,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":26,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,3,3,3,3,"[{""x"":508,""y"":328},{""x"":616,""y"":328},{""x"":616,""y"":358},{""x"":508,""y"":359}]",,,,True,False,False,,raw,"{""abs_col"":3,""grid_col"":3,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":27,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,4,4,0,0,"[{""x"":133,""y"":359},{""x"":350,""y"":359},{""x"":350,""y"":389},{""x"":133,""y"":389}]",应收票据,应收票据,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":32,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,4,4,1,1,"[{""x"":350,""y"":359},{""x"":393,""y"":359},{""x"":393,""y"":389},{""x"":350,""y"":389}]",3,3,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":33,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,4,4,2,2,"[{""x"":393,""y"":359},{""x"":508,""y"":359},{""x"":508,""y"":389},{""x"":393,""y"":389}]",,,,True,False,False,,raw,"{""abs_col"":2,""grid_col"":2,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":34,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,4,4,3,3,"[{""x"":508,""y"":359},{""x"":616,""y"":358},{""x"":616,""y"":389},{""x"":508,""y"":389}]",30，700，000.00,"30,700,000.00",99.0,False,False,False,,cleaned,"{""abs_col"":3,""grid_col"":3,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":35,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,5,5,0,0,"[{""x"":133,""y"":389},{""x"":350,""y"":389},{""x"":350,""y"":418},{""x"":133,""y"":420}]",应收股利,应收股利,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":40,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,5,5,1,1,"[{""x"":350,""y"":389},{""x"":393,""y"":389},{""x"":393,""y"":418},{""x"":350,""y"":418}]",4,4,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":41,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,5,5,2,2,"[{""x"":393,""y"":389},{""x"":508,""y"":389},{""x"":508,""y"":418},{""x"":393,""y"":418}]",,,,True,False,False,,raw,"{""abs_col"":2,""grid_col"":2,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":42,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,5,5,3,3,"[{""x"":508,""y"":389},{""x"":616,""y"":389},{""x"":616,""y"":418},{""x"":508,""y"":418}]",,,,True,False,False,,raw,"{""abs_col"":3,""grid_col"":3,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":43,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,6,6,0,0,"[{""x"":133,""y"":420},{""x"":350,""y"":418},{""x"":350,""y"":449},{""x"":133,""y"":450}]",应收利息,应收利息,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":48,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,6,6,1,1,"[{""x"":350,""y"":418},{""x"":393,""y"":418},{""x"":393,""y"":449},{""x"":350,""y"":449}]",5,5,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":49,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,6,6,2,2,"[{""x"":393,""y"":418},{""x"":508,""y"":418},{""x"":508,""y"":449},{""x"":393,""y"":449}]",,,,True,False,False,,raw,"{""abs_col"":2,""grid_col"":2,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":50,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,6,6,3,3,"[{""x"":508,""y"":418},{""x"":616,""y"":418},{""x"":616,""y"":449},{""x"":508,""y"":449}]",,,,True,False,False,,raw,"{""abs_col"":3,""grid_col"":3,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":51,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,7,7,0,0,"[{""x"":133,""y"":450},{""x"":350,""y"":449},{""x"":350,""y"":479},{""x"":133,""y"":480}]",应收账款,应收账款,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":7,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":56,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,7,7,1,1,"[{""x"":350,""y"":449},{""x"":393,""y"":449},{""x"":393,""y"":479},{""x"":350,""y"":479}]",6,6,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":7,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":57,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,7,7,2,2,"[{""x"":393,""y"":449},{""x"":508,""y"":449},{""x"":508,""y"":479},{""x"":393,""y"":479}]",220，648，863.87,"220,648,863.87",99.0,False,False,False,,cleaned,"{""abs_col"":2,""grid_col"":2,""grid_row"":7,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":58,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,7,7,3,3,"[{""x"":508,""y"":449},{""x"":616,""y"":449},{""x"":616,""y"":479},{""x"":508,""y"":479}]",325，970，854.66,"325,970,854.66",99.0,False,False,False,,cleaned,"{""abs_col"":3,""grid_col"":3,""grid_row"":7,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":59,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,8,8,0,0,"[{""x"":133,""y"":480},{""x"":350,""y"":479},{""x"":350,""y"":509},{""x"":133,""y"":509}]",其他应收款,其他应收款,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":8,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":64,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,8,8,1,1,"[{""x"":350,""y"":479},{""x"":393,""y"":479},{""x"":393,""y"":509},{""x"":350,""y"":509}]",7,7,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":8,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":65,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,8,8,2,2,"[{""x"":393,""y"":479},{""x"":508,""y"":479},{""x"":508,""y"":509},{""x"":393,""y"":509}]",703，584，915.55,"703,584,915.55",99.0,False,False,False,,cleaned,"{""abs_col"":2,""grid_col"":2,""grid_row"":8,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":66,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,8,8,3,3,"[{""x"":508,""y"":479},{""x"":616,""y"":479},{""x"":616,""y"":509},{""x"":508,""y"":509}]",1，150，290，194.51,"1,150,290,194.51",99.0,False,False,False,,cleaned,"{""abs_col"":3,""grid_col"":3,""grid_row"":8,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":67,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,9,9,0,0,"[{""x"":133,""y"":509},{""x"":350,""y"":509},{""x"":350,""y"":539},{""x"":133,""y"":539}]",预付账款,预付账款,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":9,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":72,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,9,9,1,1,"[{""x"":350,""y"":509},{""x"":393,""y"":509},{""x"":393,""y"":539},{""x"":350,""y"":539}]",8,8,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":9,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":73,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,9,9,2,2,"[{""x"":393,""y"":509},{""x"":508,""y"":509},{""x"":507,""y"":539},{""x"":393,""y"":539}]",,,,True,False,False,,raw,"{""abs_col"":2,""grid_col"":2,""grid_row"":9,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":74,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,9,9,3,3,"[{""x"":508,""y"":509},{""x"":616,""y"":509},{""x"":616,""y"":539},{""x"":507,""y"":539}]",,,,True,False,False,,raw,"{""abs_col"":3,""grid_col"":3,""grid_row"":9,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":75,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,10,10,0,0,"[{""x"":133,""y"":539},{""x"":350,""y"":539},{""x"":350,""y"":568},{""x"":133,""y"":570}]",应收补贴款,应收补贴款,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":10,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":80,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,10,10,1,1,"[{""x"":350,""y"":539},{""x"":393,""y"":539},{""x"":393,""y"":570},{""x"":350,""y"":568}]",9,9,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":10,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":81,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,10,10,2,2,"[{""x"":393,""y"":539},{""x"":507,""y"":539},{""x"":507,""y"":568},{""x"":393,""y"":570}]",,,,True,False,False,,raw,"{""abs_col"":2,""grid_col"":2,""grid_row"":10,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":82,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,10,10,3,3,"[{""x"":507,""y"":539},{""x"":616,""y"":539},{""x"":616,""y"":568},{""x"":507,""y"":568}]",,,,True,False,False,,raw,"{""abs_col"":3,""grid_col"":3,""grid_row"":10,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":83,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,11,11,0,0,"[{""x"":133,""y"":570},{""x"":350,""y"":568},{""x"":350,""y"":599},{""x"":133,""y"":600}]",存货,存货,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":11,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":88,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,11,11,1,1,"[{""x"":350,""y"":568},{""x"":393,""y"":570},{""x"":393,""y"":599},{""x"":350,""y"":599}]",10,10,99.0,False,False,False,,raw,"{""abs_col"":1,""grid_col"":1,""grid_row"":11,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":89,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,11,11,2,2,"[{""x"":393,""y"":570},{""x"":507,""y"":568},{""x"":507,""y"":599},{""x"":393,""y"":599}]",109，991，116.36,"109,991,116.36",99.0,False,False,False,,cleaned,"{""abs_col"":2,""grid_col"":2,""grid_row"":11,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":90,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,11,11,3,3,"[{""x"":507,""y"":568},{""x"":616,""y"":568},{""x"":616,""y"":599},{""x"":507,""y"":599}]",120，637，098.01,"120,637,098.01",99.0,False,False,False,,cleaned,"{""abs_col"":3,""grid_col"":3,""grid_row"":11,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":91,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub1,12,12,0,0,"[{""x"":133,""y"":600},{""x"":350,""y"":599},{""x"":350,""y"":629},{""x"":133,""y"":630}]",待摊费用,待摊费用,99.0,False,False,False,,raw,"{""abs_col"":0,""grid_col"":0,""grid_row"":12,""is_span_anchor"":true,""issue_flags"":[],""source_kind"":""json"",""table_cell_id"":96,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
