doc_id,page_no,provider,statement_type,row_label_raw,row_label_std,best_code,best_name,candidate_codes_json,reason,source_cell_ref,status
债务人审计报告-2022年,4,aliyun_table,balance_sheet,短期投资,短期投资,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:3-3:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,短期投资,短期投资,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:3-3:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,一年内到期长期债权投资,一年内到期长期债权投资,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:13-13:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,一年内到期长期债权投资,一年内到期长期债权投资,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:13-13:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期投资:,长期投资,ZT_042,其他长期投资,ZT_042 其他长期投资 (0.723);ZT_039 长期股权投资 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:16-16:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期投资:,长期投资,ZT_042,其他长期投资,ZT_042 其他长期投资 (0.723);ZT_039 长期股权投资 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:16-16:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期债权投资,长期债权投资,ZT_036,债权投资,ZT_036 债权投资 (0.723);ZT_039 长期股权投资 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:18-18:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期债权投资,长期债权投资,ZT_036,债权投资,ZT_036 债权投资 (0.723);ZT_039 长期股权投资 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:18-18:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期投资合计,长期投资合计,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:19-19:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期投资合计,长期投资合计,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:19-19:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,固定资产:,固定资产,ZT_045,固定资产净额,ZT_045 固定资产净额 (0.753);ZT_046 固定资产原值 (0.753);ZT_049 固定资产清理 (0.753),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:20-20:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,固定资产:,固定资产,ZT_045,固定资产净额,ZT_045 固定资产净额 (0.753);ZT_046 固定资产原值 (0.753);ZT_049 固定资产清理 (0.753),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:20-20:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,固定资产原价,固定资产原价,ZT_046,固定资产原值,ZT_046 固定资产原值 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:21-21:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,固定资产原价,固定资产原价,ZT_046,固定资产原值,ZT_046 固定资产原值 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:21-21:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,减:累计折旧,减:累计折旧,ZT_047,减:累计折旧,ZT_047 减:累计折旧 (1.000),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:22-22:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,减:累计折旧,减:累计折旧,ZT_047,减:累计折旧,ZT_047 减:累计折旧 (1.000),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:22-22:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,固定资产净值,固定资产净值,ZT_045,固定资产净额,ZT_045 固定资产净额 (0.708);ZT_046 固定资产原值 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:23-23:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,固定资产净值,固定资产净值,ZT_045,固定资产净额,ZT_045 固定资产净额 (0.708);ZT_046 固定资产原值 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:23-23:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,减:固定资产减值准备,减:固定资产减值准备,ZT_048,减:固定资产减值准备,ZT_048 减:固定资产减值准备 (1.000),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:24-24:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,减:固定资产减值准备,减:固定资产减值准备,ZT_048,减:固定资产减值准备,ZT_048 减:固定资产减值准备 (1.000),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:24-24:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,固定资产合计,固定资产合计,ZT_044,固定资产及清理合计,ZT_044 固定资产及清理合计 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:29-29:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,固定资产合计,固定资产合计,ZT_044,固定资产及清理合计,ZT_044 固定资产及清理合计 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:29-29:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,无形及其他资产:,无形及其他资产,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:30-30:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,无形及其他资产:,无形及其他资产,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:30-30:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,其他长期资产,其他长期资产,ZT_042,其他长期投资,ZT_042 其他长期投资 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:33-33:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,其他长期资产,其他长期资产,ZT_042,其他长期投资,ZT_042 其他长期投资 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:33-33:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,无形及其他资产合计,无形及其他资产合计,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:34-34:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,无形及其他资产合计,无形及其他资产合计,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:34-34:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,递延税项:,递延税项,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:35-35:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,递延税项:,递延税项,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:35-35:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,递延税项借项,递延税项借项,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:36-36:2-2,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,递延税项借项,递延税项借项,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:36-36:3-3,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,应付福利费,应付福利费,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:7-7:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,应付福利费,应付福利费,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:7-7:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,预计负债,预计负债,ZT_091,预计流动负债,ZT_091 预计流动负债 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:13-13:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,预计负债,预计负债,ZT_091,预计流动负债,ZT_091 预计流动负债 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:13-13:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,一年内到期的长期负债,一年内到期的长期负债,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:14-14:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,一年内到期的长期负债,一年内到期的长期负债,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:14-14:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期负债:,长期负债,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:18-18:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期负债:,长期负债,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:18-18:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,其他长期负债,其他长期负债,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:23-23:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,其他长期负债,其他长期负债,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:23-23:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期负债合计,长期负债合计,ZT_119,负债合计,ZT_119 负债合计 (0.723),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:24-24:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,长期负债合计,长期负债合计,ZT_119,负债合计,ZT_119 负债合计 (0.723),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:24-24:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,递延税项:,递延税项,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:25-25:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,递延税项:,递延税项,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:25-25:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,递延税款贷项,递延税款贷项,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:26-26:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,递延税款贷项,递延税款贷项,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:26-26:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,股东权益:,股东权益,ZT_135,少数股东权益,ZT_135 少数股东权益 (0.723),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:29-29:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,股东权益:,股东权益,ZT_135,少数股东权益,ZT_135 少数股东权益 (0.723),mapping_candidate_only,债务人审计报告-2022年:4:aliyun_table:0:29-29:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,实收资本,实收资本,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:30-30:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,实收资本,实收资本,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:30-30:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,减:已归还投资,减:已归还投资,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:31-31:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,减:已归还投资,减:已归还投资,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:31-31:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,实收资本净额,实收资本净额,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:32-32:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,实收资本净额,实收资本净额,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:32-32:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,股东权益合计,股东权益合计,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:36-36:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,股东权益合计,股东权益合计,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:36-36:7-7,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,负债及股东权益总计,负债及股东权益总计,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:37-37:6-6,review
债务人审计报告-2022年,4,aliyun_table,balance_sheet,负债及股东权益总计,负债及股东权益总计,,,,no_match,债务人审计报告-2022年:4:aliyun_table:0:37-37:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,短期投资,短期投资,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:3-3:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,短期投资,短期投资,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:3-3:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,一年内到期长期债权投资,一年内到期长期债权投资,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:13-13:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,一年内到期长期债权投资,一年内到期长期债权投资,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:13-13:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期投资:,长期投资,ZT_042,其他长期投资,ZT_042 其他长期投资 (0.723);ZT_039 长期股权投资 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:16-16:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期投资:,长期投资,ZT_042,其他长期投资,ZT_042 其他长期投资 (0.723);ZT_039 长期股权投资 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:16-16:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期债权投资,长期债权投资,ZT_036,债权投资,ZT_036 债权投资 (0.723);ZT_039 长期股权投资 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:18-18:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期债权投资,长期债权投资,ZT_036,债权投资,ZT_036 债权投资 (0.723);ZT_039 长期股权投资 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:18-18:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期投资合计,长期投资合计,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:19-19:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期投资合计,长期投资合计,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:19-19:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,固定资产:,固定资产,ZT_045,固定资产净额,ZT_045 固定资产净额 (0.753);ZT_046 固定资产原值 (0.753);ZT_049 固定资产清理 (0.753),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:20-20:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,固定资产:,固定资产,ZT_045,固定资产净额,ZT_045 固定资产净额 (0.753);ZT_046 固定资产原值 (0.753);ZT_049 固定资产清理 (0.753),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:20-20:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,固定资产原价,固定资产原价,ZT_046,固定资产原值,ZT_046 固定资产原值 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:21-21:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,固定资产原价,固定资产原价,ZT_046,固定资产原值,ZT_046 固定资产原值 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:21-21:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,减:累计折旧,减:累计折旧,ZT_047,减:累计折旧,ZT_047 减:累计折旧 (1.000),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:22-22:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,减:累计折旧,减:累计折旧,ZT_047,减:累计折旧,ZT_047 减:累计折旧 (1.000),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:22-22:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,固定资产净值,固定资产净值,ZT_045,固定资产净额,ZT_045 固定资产净额 (0.708);ZT_046 固定资产原值 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:23-23:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,固定资产净值,固定资产净值,ZT_045,固定资产净额,ZT_045 固定资产净额 (0.708);ZT_046 固定资产原值 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:23-23:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,减:固定资产减值准备,减:固定资产减值准备,ZT_048,减:固定资产减值准备,ZT_048 减:固定资产减值准备 (1.000),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:24-24:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,减:固定资产减值准备,减:固定资产减值准备,ZT_048,减:固定资产减值准备,ZT_048 减:固定资产减值准备 (1.000),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:24-24:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,固定资产合计,固定资产合计,ZT_044,固定资产及清理合计,ZT_044 固定资产及清理合计 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:29-29:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,固定资产合计,固定资产合计,ZT_044,固定资产及清理合计,ZT_044 固定资产及清理合计 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:29-29:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,无形及其他资产:,无形及其他资产,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:30-30:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,无形及其他资产:,无形及其他资产,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:30-30:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,其他长期资产,其他长期资产,ZT_042,其他长期投资,ZT_042 其他长期投资 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:33-33:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,其他长期资产,其他长期资产,ZT_042,其他长期投资,ZT_042 其他长期投资 (0.708),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:33-33:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,无形及其他资产合计,无形及其他资产合计,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:34-34:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,无形及其他资产合计,无形及其他资产合计,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:34-34:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,递延税项:,递延税项,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:35-35:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,递延税项:,递延税项,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:35-35:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,递延税项借项,递延税项借项,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:36-36:2-2,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,递延税项借项,递延税项借项,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:36-36:3-3,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,应付福利费,应付福利费,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:7-7:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,应付福利费,应付福利费,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:7-7:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,预计负债,预计负债,ZT_091,预计流动负债,ZT_091 预计流动负债 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:13-13:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,预计负债,预计负债,ZT_091,预计流动负债,ZT_091 预计流动负债 (0.673),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:13-13:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,一年内到期的长期负债,一年内到期的长期负债,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:14-14:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,一年内到期的长期负债,一年内到期的长期负债,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:14-14:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期负债:,长期负债,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:18-18:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期负债:,长期负债,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:18-18:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,其他长期负债,其他长期负债,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:23-23:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,其他长期负债,其他长期负债,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:23-23:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期负债合计,长期负债合计,ZT_119,负债合计,ZT_119 负债合计 (0.723),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:24-24:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,长期负债合计,长期负债合计,ZT_119,负债合计,ZT_119 负债合计 (0.723),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:24-24:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,递延税项:,递延税项,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:25-25:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,递延税项:,递延税项,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:25-25:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,递延税款贷项,递延税款贷项,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:26-26:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,递延税款贷项,递延税款贷项,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:26-26:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,股东权益:,股东权益,ZT_135,少数股东权益,ZT_135 少数股东权益 (0.723),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:29-29:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,股东权益:,股东权益,ZT_135,少数股东权益,ZT_135 少数股东权益 (0.723),mapping_candidate_only,债务人审计报告-2022年:4:tencent_table_v3:5:29-29:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,实收资本,实收资本,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:30-30:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,实收资本,实收资本,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:30-30:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,减:已归还投资,减:已归还投资,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:31-31:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,减:已归还投资,减:已归还投资,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:31-31:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,实收资本净额,实收资本净额,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:32-32:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,实收资本净额,实收资本净额,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:32-32:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,股东权益合计,股东权益合计,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:36-36:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,股东权益合计,股东权益合计,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:36-36:7-7,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,负债及股东权益总计,负债及股东权益总计,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:37-37:6-6,review
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,负债及股东权益总计,负债及股东权益总计,,,,no_match,债务人审计报告-2022年:4:tencent_table_v3:5:37-37:7-7,review
债务人审计报告-2022年,5,aliyun_table,unknown,"一,主营业务收入","一,主营业务收入",,,,no_match,债务人审计报告-2022年:5:aliyun_table:0:1-1:2-2,review
债务人审计报告-2022年,5,aliyun_table,unknown,"一,主营业务收入","一,主营业务收入",,,,no_match,债务人审计报告-2022年:5:aliyun_table:0:1-1:3-3,review
债务人审计报告-2022年,5,aliyun_table,unknown,减:主营业务成本,减:主营业务成本,,,,no_match,债务人审计报告-2022年:5:aliyun_table:0:2-2:2-2,review
债务人审计报告-2022年,5,aliyun_table,unknown,减:主营业务成本,减:主营业务成本,,,,no_match,债务人审计报告-2022年:5:aliyun_table:0:2-2:3-3,review
债务人审计报告-2022年,5,aliyun_table,unknown,主营业务税金及附加,主营业务税金及附加,ZT_145,营业税金及附加,ZT_145 营业税金及附加 (0.753),mapping_candidate_only,债务人审计报告-2022年:5:aliyun_table:0:3-3:2-2,review
债务人审计报告-2022年,5,aliyun_table,unknown,主营业务税金及附加,主营业务税金及附加,ZT_145,营业税金及附加,ZT_145 营业税金及附加 (0.753),mapping_candidate_only,债务人审计报告-2022年:5:aliyun_table:0:3-3:3-3,review
债务人审计报告-2022年,5,aliyun_table,unknown,"二,主营业务利润","二,主营业务利润",,,,no_match,债务人审计报告-2022年:5:aliyun_table:0:4-4:2-2,review
债务人审计报告-2022年,5,aliyun_table,unknown,"二,主营业务利润","二,主营业务利润",,,,no_match,债务人审计报告-2022年:5:aliyun_table:0:4-4:3-3,review
债务人审计报告-2022年,5,aliyun_table,unknown,加:其他业务利润,加:其他业务利润,ZT_169,其他业务利润,ZT_169 其他业务利润 (0.858),mapping_candidate_only,债务人审计报告-2022年:5:aliyun_table:0:5-5:2-2,review
债务人审计报告-2022年,5,aliyun_table,unknown,加:其他业务利润,加:其他业务利润,ZT_169,其他业务利润,ZT_169 其他业务利润 (0.858),mapping_candidate_only,债务人审计报告-2022年:5:aliyun_table:0:5-5:3-3,review
债务人审计报告-2022年,5,aliyun_table,unknown,减:营业费用,减:营业费用,,,,no_match,债务人审计报告-2022年:5:aliyun_table:0:6-6:2-2,review
债务人审计报告-2022年,5,aliyun_table,unknown,减:营业费用,减:营业费用,,,,no_match,债务人审计报告-2022年:5:aliyun_table:0:6-6:3-3,review
债务人审计报告-2022年,5,aliyun_table,unknown,"三,营业利润","三,营业利润",ZT_174,营业利润,ZT_174 营业利润 (0.723),mapping_candidate_only,债务人审计报告-2022年:5:aliyun_table:0:9-9:2-2,review
债务人审计报告-2022年,5,aliyun_table,unknown,"三,营业利润","三,营业利润",ZT_174,营业利润,ZT_174 营业利润 (0.723),mapping_candidate_only,债务人审计报告-2022年:5:aliyun_table:0:9-9:3-3,review
债务人审计报告-2022年,5,aliyun_table,unknown,加:投资收益,加:投资收益,ZT_162,投资收益,ZT_162 投资收益 (0.819),mapping_candidate_only,债务人审计报告-2022年:5:aliyun_table:0:10-10:2-2,review
债务人审计报告-2022年,5,aliyun_table,unknown,加:投资收益,加:投资收益,ZT_162,投资收益,ZT_162 投资收益 (0.819),mapping_candidate_only,债务人审计报告-2022年:5:aliyun_table:0:10-10:3-3,review
债务人审计报告-2022年,5,aliyun_table,unknown,营业外收入,营业外收入,ZT_175,加:营业外收入,ZT_175 加:营业外收入 (0.842);ZT_138 营业收入 (0.769);ZT_137 营业总收入 (0.673),mapping_candidate_only,债务人审计报告-2022年:5:aliyun_table:0:12-12:2-2,review
