doc_id,page_no,provider,source_file,table_id,logical_subtable_id,source_cell_ref,issue_type,severity,message,text_raw,text_clean,status,meta_json
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:8-8:0-2,suspicious_value,warning,expected_numeric_but_unparseable,合计,合计,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":8,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":90,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:8-8:0-2,suspicious_value,warning,expected_numeric_but_unparseable,合计,合计,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":8,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":90,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,14.长期借款,14.长期借款,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":9,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":94,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,14.长期借款,14.长期借款,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":9,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":94,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,14.长期借款,14.长期借款,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":9,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":94,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,14.长期借款,14.长期借款,open,"{""abs_col"":4,""grid_col"":4,""grid_row"":9,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":94,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,14.长期借款,14.长期借款,open,"{""abs_col"":5,""grid_col"":5,""grid_row"":9,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":94,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,14.长期借款,14.长期借款,open,"{""abs_col"":6,""grid_col"":6,""grid_row"":9,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":94,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:10-10:0-1,suspicious_value,warning,expected_numeric_but_unparseable,项目,项目,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":10,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":95,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:10-10:2-3,suspicious_value,warning,expected_numeric_but_unparseable,期初数,期初数,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":10,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":96,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:10-10:2-3,suspicious_value,warning,expected_numeric_but_unparseable,期初数,期初数,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":10,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":96,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:10-10:4-6,suspicious_value,warning,expected_numeric_but_unparseable,期末数,期末数,open,"{""abs_col"":4,""grid_col"":4,""grid_row"":10,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":97,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:10-10:4-6,suspicious_value,warning,expected_numeric_but_unparseable,期末数,期末数,open,"{""abs_col"":5,""grid_col"":5,""grid_row"":10,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":97,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:10-10:4-6,suspicious_value,warning,expected_numeric_but_unparseable,期末数,期末数,open,"{""abs_col"":6,""grid_col"":6,""grid_row"":10,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":97,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:11-11:0-1,suspicious_value,warning,expected_numeric_but_unparseable,长江银行泰兴支行,长江银行泰兴支行,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":11,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":98,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:11-11:2-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":11,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":99,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:11-11:2-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":11,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":99,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:12-12:0-1,suspicious_value,warning,expected_numeric_but_unparseable,长安信托,长安信托,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":12,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":101,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:12-12:2-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":12,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":102,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:12-12:2-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":12,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":102,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:13-13:0-1,suspicious_value,warning,expected_numeric_but_unparseable,合计,合计,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":13,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":104,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:13-13:2-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":13,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":105,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0015.json,2,2_sub1,债务人审计报告-2022年:15:aliyun_table:2:13-13:2-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":13,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":105,""table_index"":3,""x_cell_size"":7,""y_cell_size"":16}"
债务人审计报告-2022年,15,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0015.json,16,16_sub1,债务人审计报告-2022年:15:tencent_table_v3:16:3-3:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":16,""table_type"":null}"
债务人审计报告-2022年,15,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0015.json,16,16_sub1,债务人审计报告-2022年:15:tencent_table_v3:16:3-3:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":16,""table_type"":null}"
债务人审计报告-2022年,15,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0015.json,20,20_sub1,债务人审计报告-2022年:15:tencent_table_v3:20:3-3:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":20,""table_type"":null}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:3-3:0-4,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,16.未分配利润,16.未分配利润,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":3,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":15,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:3-3:0-4,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,16.未分配利润,16.未分配利润,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":3,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":15,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:4-4:1-2,suspicious_value,warning,expected_numeric_but_unparseable,上期,上期,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":4,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":17,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:4-4:3-4,suspicious_value,warning,expected_numeric_but_unparseable,本期,本期,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":18,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:8-8:1-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":8,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":29,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:8-8:3-4,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":8,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":30,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:9-9:1-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":9,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":32,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:9-9:3-4,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":9,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":33,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:10-10:1-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":10,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":35,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:10-10:3-4,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":10,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":36,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,0,0_sub1,债务人审计报告-2022年:16:aliyun_table:0:11-11:3-4,suspicious_value,warning,expected_numeric_but_unparseable,79.976，915.00,"79.976,915.00",open,"{""abs_col"":3,""grid_col"":3,""grid_row"":11,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":39,""table_index"":1,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,3,3_sub1,债务人审计报告-2022年:16:aliyun_table:3:3-3:0-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,4.其他业务利润,4.其他业务利润,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":3,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":67,""table_index"":4,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,3,3_sub1,债务人审计报告-2022年:16:aliyun_table:3:3-3:0-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,4.其他业务利润,4.其他业务利润,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":3,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":67,""table_index"":4,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,3,3_sub1,债务人审计报告-2022年:16:aliyun_table:3:4-4:1-1,suspicious_value,warning,expected_numeric_but_unparseable,上期发生额,上期发生额,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":69,""table_index"":4,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,3,3_sub1,债务人审计报告-2022年:16:aliyun_table:3:4-4:2-2,suspicious_value,warning,expected_numeric_but_unparseable,本期发生额,本期发生额,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":70,""table_index"":4,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,3,3_sub1,债务人审计报告-2022年:16:aliyun_table:3:6-6:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":75,""table_index"":4,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0016.json,3,3_sub1,债务人审计报告-2022年:16:aliyun_table:3:6-6:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":76,""table_index"":4,""x_cell_size"":5,""y_cell_size"":12}"
债务人审计报告-2022年,16,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,6,6_sub1,债务人审计报告-2022年:16:tencent_table_v3:6:4-4:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":6,""table_type"":null}"
债务人审计报告-2022年,16,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,6,6_sub1,债务人审计报告-2022年:16:tencent_table_v3:6:4-4:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":6,""table_type"":null}"
债务人审计报告-2022年,16,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,6,6_sub1,债务人审计报告-2022年:16:tencent_table_v3:6:5-5:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":6,""table_type"":null}"
债务人审计报告-2022年,16,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,6,6_sub1,债务人审计报告-2022年:16:tencent_table_v3:6:5-5:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":6,""table_type"":null}"
债务人审计报告-2022年,16,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,6,6_sub1,债务人审计报告-2022年:16:tencent_table_v3:6:6-6:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":6,""table_type"":null}"
债务人审计报告-2022年,16,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,6,6_sub1,债务人审计报告-2022年:16:tencent_table_v3:6:6-6:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":6,""table_type"":null}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,1,1_sub1,债务人审计报告-2022年:17:aliyun_table:1:7-7:2-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,第304，802.57,"第304,802.57",open,"{""abs_col"":2,""grid_col"":2,""grid_row"":7,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":39,""table_index"":2,""x_cell_size"":3,""y_cell_size"":10}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,1,1_sub1,债务人审计报告-2022年:17:aliyun_table:1:8-8:2-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,张49，064.95,"张49,064.95",open,"{""abs_col"":2,""grid_col"":2,""grid_row"":8,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":42,""table_index"":2,""x_cell_size"":3,""y_cell_size"":10}"
